InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV201126,01/09/2025,C0131,P0024,S008,7,523.27,0.05,3662.89,3479.75,UPI,Distributor,Completed,New
INV201127,11/10/2025,C0021,P0003,S008,5,53180.01,0.15,265900.05,226015.04,Cash,Online,Cancelled,Repeat
INV201128,28/03/2025,C0064,P0010,S002,6,5583.71,0.05,33502.26,31827.15,Credit Card,Distributor,Completed,New
INV201129,21/06/2025,C0056,P0022,S001,7,421.99,0.15,2953.93,2510.84,UPI,Retail Store,Completed,Repeat
INV201130,08/10/2025,C0065,P0023,S006,3,76.97,0.05,230.91,219.36,Cash,Distributor,Completed,New
INV201131,02/01/2025,C0036,P0024,S005,8,519.2,0.2,4153.6,3322.88,Cash,Distributor,Cancelled,Returning
INV201132,27/12/2025,C0158,P0018,S009,9,5194.95,0.05,46754.55,44416.82,Wallet,Retail Store,Cancelled,Returning
INV201133,03/11/2025,C0057,P0004,S001,6,73761.15,0.0,442566.9,442566.9,Bank Transfer,Retail Store,Returned,Repeat
INV201134,06/12/2025,C0103,P0014,S006,6,17599.29,0.15,105595.74,89756.38,UPI,Online,Returned,Returning
INV201135,14/02/2025,C0117,P0010,S007,7,5485.5,0.0,38398.5,38398.5,Bank Transfer,Retail Store,Completed,New
INV201136,13/05/2025,C0098,P0001,S008,1,72667.26,0.2,72667.26,58133.81,Bank Transfer,Distributor,Completed,New
INV201137,24/04/2025,C0002,P0025,S009,7,397.12,0.0,2779.84,2779.84,Wallet,Retail Store,Completed,New
INV201138,02/01/2025,C0164,P0027,S007,9,1764.6,0.15,15881.4,13499.19,Bank Transfer,Online,Returned,New
INV201139,02/10/2025,C0037,P0001,S008,7,74540.64,0.0,521784.48,521784.48,Credit Card,Online,Completed,Returning
INV201140,24/03/2025,C0036,P0015,S003,9,23202.73,0.0,208824.57,208824.57,Wallet,Online,Completed,New
INV201141,02/10/2025,C0072,P0031,S006,3,957.5,0.15,2872.5,2441.62,Wallet,Distributor,Cancelled,Repeat
INV201142,17/01/2025,C0001,P0018,S002,1,5468.65,0.2,5468.65,4374.92,Bank Transfer,Retail Store,Cancelled,New
INV201143,27/04/2025,C0096,P0007,S002,4,29735.58,0.05,118942.32,112995.2,Bank Transfer,Online,Completed,Repeat
INV201144,16/03/2025,C0043,P0009,S001,7,5029.31,0.05,35205.17,33444.91,UPI ,Retail Store,Cancelled,New
INV201145,03/11/2025,C0119,P0016,S001,3,19330.8,0.15,57992.4,49293.54,Credit Card,Online,Completed,New
INV201146,15/11/2025,C0074,P0022,S004,5,418.68,0.0,2093.4,2093.4,UPI,Distributor,Completed,Returning
INV201147,15/05/2025,C0074,P0031,S009,7,972.85,0.1,6809.95,6128.95,UPI,Distributor,Completed,New
INV201148,13/02/2025,C0165,P0033,S009,10,696.62,0.0,6966.2,6966.2,UPI,Retail Store,Returned,Returning
INV201149,25/11/2025,C0007,P0015,S008,9,25519.21,0.15,229672.89,195221.96,UPI,Online,Completed,Returning
INV201150,14/11/2025,C0114,P0017,S004,7,14045.13,0.15,98315.91,83568.52,Bank Transfer,Retail Store,Cancelled,Repeat
INV201151,26/06/2025,C0127,P0024,S010,10,510.42,0.05,5104.2,4848.99,Credit Card,Distributor,Completed,New
INV201152,22/10/2025,C0001,P0027,S010,7,1940.37,0.15,13582.59,11545.2,Bank Transfer,Retail Store,Completed,Returning
INV201153,08/11/2025,C0140,P0028,S001,7,5583.34,0.0,39083.38,39083.38,Cash,Retail Store,Returned,Repeat
INV201154,04/05/2025,C0060,P0029,S005,6,4774.95,0.1,28649.7,25784.73,Credit Card,Retail Store,Completed,New
INV201155,16/08/2025,C0107,P0006,S004,7,13693.16,0.2,95852.12,76681.7,Bank Transfer,Distributor,Cancelled,New
INV201156,13/03/2025,C0092,P0015,S001,9,23255.43,0.05,209298.87,198833.93,Cash,Distributor,Cancelled,New
INV201157,24/11/2025,C0157,P0026,S005,5,319.38,0.05,1596.9,1517.06,Cash,Online,Completed,New
INV201158,30/09/2025,C0073,P0012,S004,3,16360.64,0.05,49081.92,46627.82,Bank Transfer,ONLINE,Completed,New
INV201159,21/05/2025,C0021,P0030,S003,5,2032.04,0.0,10160.2,10160.2,Bank Transfer,Online,Returned,Returning
INV201160,25/02/2025,C0084,P0022,S006,8,433.99,0.05,3471.92,3298.32,Wallet,Online,Returned,New
INV201161,13/09/2025,C0145,P0025,S001,3,390.77,0.05,1172.31,1113.69,Cash,Online,Completed,New
INV201162,24/04/2025,C0169,P0010,S010,6,5350.16,0.2,32100.96,25680.77,Bank Transfer,Online,Completed,New
INV201163,14/06/2025,C0164,P0009,S009,7,4967.96,0.0,34775.72,34775.72,Credit Card,Online,Cancelled,Repeat
INV201164,20/07/2025,C0048,P0006,S008,3,13530.92,0.0,40592.76,40592.76,UPI,Distributor,Completed,New
INV201165,14/01/2025,C0078,P0006,S007,8,14490.59,0.15,115924.72,98536.01,UPI,Online,Completed,Returning
INV201166,04/05/2025,C0152,P0012,S007,7,16459.53,0.15,115216.71,97934.2,Credit Card,Retail Store,Completed,New
INV201167,01/07/2025,C0009,P0014,S002,4,17193.67,0.15,68774.68,58458.48,Credit Card,Retail Store,Cancelled,Repeat
INV201168,04/01/2025,C0048,P0010,S001,7,5410.52,0.0,37873.64,37873.64,Credit Card,Online,Cancelled,New
INV201169,26/11/2025,C0063,P0014,S006,10,18161.55,0.0,181615.5,181615.5,Cash,Online,Cancelled,New
INV201170,02/01/2025,C0015,P0002,S003,10,82693.23,0.2,826932.3,661545.84,Credit Card,Retail Store,Completed,New
INV201171,24/06/2025,C0097,P0018,S008,2,5459.11,0.15,10918.22,9280.49,Bank Transfer,Distributor,Completed,New
INV201172,19/08/2025,C0149,P0010,S004,1,5513.73,0.05,5513.73,5238.04,Bank Transfer,Distributor,Completed,New
INV201173,30/04/2025,C0022,P0025,S008,8,430.66,0.15,3445.28,2928.49,Bank Transfer,Retail Store,Returned,Repeat
INV201174,14/08/2025,C0074,P0016,S008,1,19669.6,0.2,19669.6,15735.68,Bank Transfer,Retail Store,Completed,Returning
INV201175,11/11/2025,C0180,P0007,S002,8,28627.6,0.1,229020.8,206118.72,Cash,Distributor,Returned,Repeat
INV201176,30/01/2025,C0089,P0012,S008,7,16225.08,0.0,113575.56,113575.56,Wallet,Online,Cancelled,New
INV201177,25/12/2025,C0166,P0021,S008,9,273.57,0.0,2462.13,2462.13,Credit Card,Distributor,Cancelled,New
INV201178,21/03/2025,C0034,P0016,S002,2,20876.9,0.1,41753.8,37578.42,Wallet,Distributor,Returned,New
INV201179,17/07/2025,C0162,P0031,S007,4,966.12,0.05,3864.48,3671.26,UPI,Online,Returned,New
INV201180,04/10/2025,C0092,P0010,S002,3,5534.64,0.1,16603.92,14943.53,Wallet,Distributor,Completed,Returning
INV201181,20/09/2025,C0095,P0027,S004,8,1771.93,0.0,14175.44,14175.44,UPI,Distributor,Completed,New
INV201182,12/01/2025,C0011,P0002,S004,8,88548.36,0.05,708386.88,672967.54,UPI,Distributor,Cancelled,Returning
INV201183,23/12/2025,C0039,P0016,S002,4,20143.49,0.0,80573.96,80573.96,Bank Transfer,Distributor,Cancelled,Repeat
INV201184,14/07/2025,C0157,P0014,S003,8,18814.14,0.15,150513.12,127936.15,Credit Card,Retail Store,Cancelled,New
INV201185,16/12/2025,C0128,P0027,S006,10,2014.72,0.0,20147.2,20147.2,Bank Transfer,Online,Cancelled,New
INV201186,22/01/2025,C0025,P0007,S005,1,30369.56,0.1,30369.56,27332.6,UPI,Distributor,Returned,Repeat
INV201187,30/05/2025,C0048,P0028,S008,4,5010.8,0.05,20043.2,19041.04,UPI,Retail Store,Completed,Repeat
INV201188,11/06/2025,C0089,P0015,S004,8,25126.16,0.05,201009.28,190958.82,Bank Transfer,Retail Store,Cancelled,Repeat
INV201189,30/07/2025,C0067,P0029,S009,5,4438.71,0.15,22193.55,18864.52,UPI,Retail Store,Cancelled,Repeat
INV201190,29/12/2025,C0095,P0008,S001,5,2594.28,0.1,12971.4,11674.26,Bank Transfer,Online,Returned,Returning
INV201191,08/03/2025,C0146,P0027,S006,7,2028.82,0.15,14201.74,12071.48,Credit Card,Online,Completed,Repeat
INV201192,06/03/2025,C0115,P0027,S008,3,2033.63,0.15,6100.89,5185.76,Bank Transfer,Distributor,Completed,Returning
INV201193,14/08/2025,C0150,P0014,S005,5,16949.33,0.0,84746.65,84746.65,Wallet,Online,Completed,Repeat
INV201194,03/12/2025,C0096,P0001,S003,3,75801.76,0.0,227405.28,227405.28,Cash,Retail Store,Cancelled,Returning
INV201195,25/12/2025,C0172,P0001,S005,6,81199.99,0.1,487199.94,438479.95,Cash,Online,Completed,New
INV201196,24/09/2025,C0075,P0004,S008,1,69565.6,0.0,69565.6,69565.6,Wallet,Distributor,Completed,New
INV201197,30/05/2025,C0116,P0010,S004,4,5388.34,0.1,21553.36,19398.02,UPI,Distributor,Completed,Returning
INV201198,24/12/2025,C0070,P0021,S002,7,273.28,0.1,1912.96,1721.66,Cash,Online,Returned,New
INV201199,28/07/2025,C0162,P0015,S003,9,23278.94,0.1,209510.46,188559.41,Credit Card,Online,Completed,New
INV201200,14/01/2025,C0013,P0019,S009,5,215.5,0.0,1077.5,1077.5,Bank Transfer,Distributor,Completed,New
INV201201,19/04/2025,C0109,P0029,S010,7,4813.27,0.0,33692.89,33692.89,Wallet,Online,Cancelled,Returning
INV201202,27/07/2025,C0128,P0006,S004,7,14326.12,0.0,100282.84,100282.84,Bank Transfer,Distributor,Completed,Repeat
INV201203,03/11/2025,C0035,P0002,S009,6,81856.2,0.1,491137.2,442023.48,Credit Card,Online,Completed,New
INV201204,14/05/2025,C0160,P0024,S002,10,484.8,0.0,4848.0,4848.0,Credit Card,Online,Completed,Repeat
INV201205,30/05/2025,C0101,P0008,S008,6,2630.87,0.15,15785.22,13417.44,Credit Card,Distributor,Completed,New
INV201206,26/09/2025,C0131,P0003,S005,5,46038.66,0.2,230193.3,184154.64,Bank Transfer,Online,Completed,New
INV201207,02/02/2025,C0090,P0026,S007,9,299.64,0.05,2696.76,2561.92,UPI,Retail Store,Completed,Returning
INV201208,21/11/2025,C0168,P0007,S005,9,27651.4,0.2,248862.6,199090.08,Bank Transfer,Retail Store,Completed,Repeat
INV201209,16/09/2025,C0013,P0013,S001,10,4452.21,0.2,44522.1,35617.68,Cash,Distributor,Completed,Repeat
INV201210,25/05/2025,C0115,P0008,S008,8,2446.48,0.15,19571.84,16636.06,Credit Card,Distributor,Completed,New
INV201211,25/08/2025,C0169,P0007,S007,10,29860.24,0.15,298602.4,253812.04,UPI,Retail Store,Completed,Repeat
INV201212,17/02/2025,C0028,P0024,S009,7,532.83,0.1,3729.81,3356.83,Wallet,Retail Store,Completed, repeat 
INV201213,19/10/2025,C0147,P0031,S007,8,1019.78,0.05,8158.24,7750.33,Wallet,Online,Completed,New
INV201214,31/07/2025,C0017,P0031,S001,6,980.1,0.0,5880.6,5880.6,Wallet,Online,Completed,New
INV201215,11/05/2025,C0092,P0005,S010,6,9419.13,0.1,56514.78,50863.3,UPI,Distributor,Completed,New
INV201216,06/07/2025,C0062,P0016,S010,10,19819.84,0.15,198198.4,168468.64,UPI,Retail Store,Returned,Returning
INV201217,14/03/2025,C0025,P0030,S008,6,1819.47,0.15,10916.82,9279.3,Bank Transfer,Distributor,Completed,Repeat
INV201218,08/08/2025,C0141,P0032,S010,4,2735.51,0.0,10942.04,10942.04,UPI,Online,Completed,Returning
INV201219,24/06/2025,C0053,P0011,S008,3,7805.03,0.1,23415.09,21073.58,Cash,Distributor,Cancelled,Returning
INV201220,24/04/2025,C0066,P0021,S002,6,287.05,0.2,1722.3,1377.84,UPI,Retail Store,Completed,Returning
INV201221,09/07/2025,C0077,P0028,S002,4,5648.76,0.0,22595.04,22595.04,Cash,Online,Completed,Returning
INV201222,16/10/2025,C0121,P0009,S001,8,5404.65,0.0,43237.2,43237.2,UPI,Retail Store,Returned,Repeat
INV201223,22/08/2025,C0030,P0008,S009,5,2469.58,0.0,12347.9,12347.9,Cash,Distributor,Cancelled,Repeat
INV201224,12/04/2025,C0001,P0004,S001,8,68591.34,0.0,548730.72,548730.72,Credit Card,Online,Completed,New
INV201225,10/04/2025,C0076,P0019,S008,4,235.74,0.2,942.96,754.37,Bank Transfer,Distributor,Returned,Returning
INV201226,06/12/2025,C0115,P0031,S002,10,1072.01,0.2,10720.1,8576.08,Credit Card,Distributor,Cancelled,Returning
INV201227,20/11/2025,C0122,P0007,S007,6,29470.99,0.2,176825.94,141460.75,Bank Transfer,Retail Store,Returned,Repeat
INV201228,28/07/2025,C0076,P0003,S010,10,50890.28,0.2,508902.8,407122.24,Wallet,Online,Completed,Repeat
INV201229,17/05/2025,C0005,P0002,S010,6,80248.18,0.0,481489.08,481489.08,Bank Transfer,Online,Returned,Returning
INV201230,31/12/2025,C0094,P0013,S008,10,5182.52,0.0,51825.2,51825.2,UPI,Online,Completed,Returning
INV201231,08/02/2025,C0067,P0016,S010,1,19344.4,0.1,19344.4,17409.96,Bank Transfer,Retail Store,Completed,Repeat
INV201232,26/01/2025,C0030,P0022,S008,10,383.77,0.0,3837.7,3837.7,Bank Transfer,Online,Completed,New
INV201233,05/02/2025,C0102,P0010,S007,1,5269.38,0.0,5269.38,5269.38,UPI,Retail Store,Completed,Returning
INV201234,20/10/2025,C0054,P0017,S008,6,13778.7,0.15,82672.2,70271.37,Wallet,Online,Completed,Repeat
INV201235,28/05/2025,C0130,P0033,S004,6,801.83,0.1,4810.98,4329.88,Wallet,Online,Completed,Repeat
INV201236,20/10/2025,C0104,P0031,S010,2,988.4,0.05,1976.8,1877.96,Wallet,Retail Store,Returned,Repeat
INV201237,14/12/2025,C0062,P0010,S001,4,5638.84,0.0,22555.36,22555.36,Cash,Distributor,Completed,Returning
INV201238,28/07/2025,C0109,P0024,S003,9,479.75,0.0,4317.75,4317.75,Wallet,Retail Store,Completed,Returning
INV201239,27/03/2025,C0128,P0009,S005,1,5623.45,0.0,5623.45,5623.45,UPI,Online,Cancelled,Repeat
INV201240,07/12/2025,C0013,P0006,S005,7,13171.25,0.0,92198.75,92198.75,Wallet,Online,Cancelled,Repeat
INV201241,24/05/2025,C0054,P0010,S008,2,5648.91,0.1,11297.82,10168.04,UPI,Distributor,Completed,Returning
INV201242,23/12/2025,C0051,P0016,S006,7,22321.94,0.2,156253.58,125002.86,Cash,Distributor,Completed,New
INV201243,15/02/2025,C0015,P0004,S001,10,73010.56,0.0,730105.6,730105.6,Wallet,Distributor,Completed,New
INV201244,11/10/2025,C0114,P0008,S001,5,2733.32,0.15,13666.6,11616.61,UPI,Distributor,Completed,Repeat
INV201245,24/12/2025,C0072,P0005,S006,9,10083.82,0.15,90754.38,77141.22,Wallet,Distributor,Completed,Returning
INV201246,28/04/2025,C0013,P0017,S004,8,13709.83,0.1,109678.64,98710.78,UPI,Retail Store,Returned,New
INV201247,01/10/2025,C0165,P0002,S009,2,91428.1,0.0,182856.2,182856.2,Cash,ONLINE,Completed,Repeat
INV201248,20/10/2025,C0078,P0030,S005,8,2079.67,0.0,16637.36,16637.36,UPI,Online,Completed,New
INV201249,28/06/2025,C0175,P0014,S004,1,17996.34,0.15,17996.34,15296.89,UPI,Distributor,Returned,Returning
INV201250,15/09/2025,C0075,P0009,S002,9,5774.81,0.15,51973.29,44177.3,Bank Transfer,Online,Returned,Returning
INV201251,30/04/2025,C0122,P0027,S006,1,1778.22,0.2,1778.22,1422.58,Cash,Retail Store,Returned,Returning
INV201252,20/02/2025,C0131,P0032,S008,7,2670.26,0.0,18691.82,18691.82,Wallet,Online,Returned,New
INV201253,10/08/2025,C0140,P0023,S001,2,83.2,0.2,166.4,133.12,UPI,Retail Store,Returned,New
INV201254,31/10/2025,C0041,P0012,S007,7,17105.6,0.1,119739.2,107765.28,Wallet,Online,Cancelled,Returning
INV201255,19/12/2025,C0050,P0029,S007,2,4843.82,0.1,9687.64,8718.88,Bank Transfer,Online,Completed,Returning
INV201256,25/11/2025,C0155,P0001,S008,5,79452.47,0.15,397262.35,337673.0,Bank Transfer,Distributor,Cancelled,New
INV201257,11/03/2025,C0083,P0022,S010,8,408.92,0.1,3271.36,2944.22,Cash,Retail Store,Cancelled,Repeat
INV201258,14/07/2025,C0076,P0002,S009,4,83070.15,0.15,332280.6,282438.51,Wallet,Online,Completed,New
INV201259,07/02/2025,C0075,P0008,S008,2,2473.91,0.1,4947.82,4453.04,Wallet,Distributor,Completed,Returning
INV201260,05/02/2025,C0036,P0023,S007,6,81.64,0.0,489.84,489.84,Cash,Online,Completed,Repeat
INV201261,27/09/2025,C0110,P0003,S001,6,45534.02,0.0,273204.12,273204.12,Wallet,Online,Completed,Repeat
INV201262,01/11/2025,C0164,P0012,S009,8,18186.58,0.15,145492.64,123668.74,Cash,Retail Store,Returned,New
INV201263,17/11/2025,C0060,P0002,S003,10,78300.72,0.0,783007.2,783007.2,Credit Card,Distributor,Completed,Repeat
INV201264,21/11/2025,C0004,P0005,S009,7,8968.07,0.2,62776.49,50221.19,Bank Transfer,Online,Cancelled,New
INV201265,25/07/2025,C0170,P0023,S003,3,77.64,0.0,232.92,232.92,UPI,Retail Store,Cancelled,New
INV201266,02/03/2025,C0163,P0002,S007,3,78241.29,0.0,234723.87,234723.87,Cash,Distributor,Completed,New
INV201267,11/03/2025,C0067,P0012,S007,7,16596.64,0.0,116176.48,116176.48,Wallet,Retail Store,Completed,New
INV201268,29/08/2025,C0163,P0019,S001,6,232.93,0.1,1397.58,1257.82,Credit Card,Distributor,Completed,Repeat
INV201269,20/07/2025,C0170,P0024,S007,8,459.11,0.05,3672.88,3489.24,Cash,Distributor,Returned,New
INV201270,05/07/2025,C0166,P0020,S005,6,490.22,0.0,2941.32,2941.32,Credit Card,Retail Store,Returned,Returning
INV201271,08/08/2025,C0141,P0027,S006,9,1949.06,0.0,17541.54,17541.54,UPI ,Distributor,Completed,Repeat
INV201272,15/10/2025,C0059,P0023,S009,7,76.77,0.2,537.39,429.91,Cash,Retail Store,Completed,Repeat
INV201273,20/07/2025,C0077,P0021,S004,3,293.74,0.0,881.22,881.22,Cash,Retail Store,Completed,Returning
INV201274,30/08/2025,C0002,P0033,S010,5,713.09,0.0,3565.45,3565.45,Cash,Distributor,Cancelled,New
INV201275,03/12/2025,C0167,P0017,S005,4,13722.99,0.2,54891.96,43913.57,Wallet,Distributor,Completed,Returning
INV201276,17/01/2025,C0092,P0002,S005,6,82959.12,0.0,497754.72,497754.72,Credit Card,Distributor,Completed,Returning
INV201277,18/05/2025,C0103,P0030,S003,1,1949.67,0.0,1949.67,1949.67,Bank Transfer,Online,Cancelled,New
INV201278,18/10/2025,C0012,P0030,S008,4,1959.77,0.2,7839.08,6271.26,UPI,Distributor,Completed,Repeat
INV201279,22/11/2025,C0089,P0001,S004,9,72925.7,0.0,656331.3,656331.3,UPI,Retail Store,Cancelled,Repeat
INV201280,26/02/2025,C0091,P0003,S003,1,53352.76,0.05,53352.76,50685.12,Credit Card,Distributor,Completed,Returning
INV201281,18/02/2025,C0080,P0014,S006,4,17142.37,0.0,68569.48,68569.48,Cash,Distributor,Completed,Returning
INV201282,18/12/2025,C0173,P0015,S004,8,25853.16,0.15,206825.28,175801.49,Bank Transfer,Online,Completed,Returning
INV201283,21/02/2025,C0029,P0010,S004,6,4869.39,0.15,29216.34,24833.89,UPI,Retail Store,Completed,New
INV201284,24/08/2025,C0068,P0010,S009,7,5165.23,0.2,36156.61,28925.29,UPI,Distributor,Completed,New
INV201285,21/12/2025,C0014,P0024,S008,4,470.41,0.15,1881.64,1599.39,Bank Transfer,Retail Store,Completed,Repeat
INV201286,11/02/2025,C0067,P0028,S001,10,5025.63,0.2,50256.3,40205.04,UPI,Retail Store,Completed,New
INV201287,02/09/2025,C0171,P0020,S006,6,531.15,0.05,3186.9,3027.55,UPI,Distributor,Returned,Returning
INV201288,17/01/2025,C0107,P0009,S008,3,5652.9,0.15,16958.7,14414.89,Cash,Retail Store,Completed,New
INV201289,15/08/2025,C0065,P0025,S002,3,424.02,0.0,1272.06,1272.06,Cash,Retail Store,Returned,Returning
INV201290,27/03/2025,C0109,P0017,S002,3,12830.7,0.1,38492.1,34642.89,Bank Transfer,Distributor,Completed,Returning
INV201291,02/12/2025,C0114,P0026,S003,1,327.7,0.15,327.7,278.54,Credit Card,Retail Store,Cancelled,New
INV201292,12/02/2025,C0155,P0028,S004,1,5751.46,0.0,5751.46,5751.46,Wallet,Retail Store,Completed,Repeat
INV201293,10/09/2025,C0016,P0020,S006,1,496.38,0.2,496.38,397.1,Wallet,Distributor,Cancelled,New
INV201294,06/03/2025,C0174,P0027,S008,4,1990.85,0.2,7963.4,6370.72,UPI,Online,Completed,New
INV201295,29/09/2025,C0143,P0003,S005,9,52227.16,0.05,470044.44,446542.22,Credit Card,Distributor,Completed,Returning
INV201296,19/03/2025,C0015,P0010,S006,10,5182.44,0.0,51824.4,51824.4,Bank Transfer,Online,Completed,Returning
INV201297,31/03/2025,C0061,P0007,S004,5,28829.04,0.0,144145.2,144145.2,Bank Transfer,Retail Store,Returned,Repeat
INV201298,05/04/2025,C0156,P0005,S002,6,9827.26,0.05,58963.56,56015.38,Bank Transfer,Distributor,Completed,New
INV201299,13/02/2025,C0134,P0013,S005,4,5125.14,0.1,20500.56,18450.5,Bank Transfer,Online,Completed,New
INV201300,18/12/2025,C0168,P0011,S010,8,7042.71,0.1,56341.68,50707.51,Credit Card,Retail Store,Completed,Repeat
INV201301,17/03/2025,C0175,P0008,S008,10,2498.39,0.0,24983.9,24983.9,Bank Transfer,Online,Returned,New
INV201302,24/03/2025,C0131,P0008,S007,3,2589.76,0.2,7769.28,6215.42,Credit Card,Distributor,Cancelled,Repeat
INV201303,28/04/2025,C0159,P0010,S003,2,5308.16,0.15,10616.32,9023.87,Cash,Distributor,Completed,Repeat
INV201304,15/08/2025,C0056,P0030,S007,8,2048.6,0.0,16388.8,16388.8,Bank Transfer,Online,Cancelled,Returning
INV201305,16/12/2025,C0116,P0032,S001,8,2517.67,0.2,20141.36,16113.09,Wallet,Distributor,Cancelled,Returning
INV201306,11/02/2025,C0096,P0013,S001,5,4688.47,0.05,23442.35,22270.23,Credit Card,Online,Completed,New
INV201307,27/11/2025,C0097,P0016,S009,8,21327.58,0.15,170620.64,145027.54,UPI,Distributor,Completed,Returning
INV201308,27/06/2025,C0015,P0011,S010,6,7379.99,0.15,44279.94,37637.95,Cash,Online,Completed,Returning
INV201309,25/01/2025,C0070,P0001,S010,4,77249.12,0.05,308996.48,293546.66,Cash,Distributor,Completed,Repeat
INV201310,17/11/2025,C0018,P0010,S004,7,5270.28,0.15,36891.96,31358.17,Credit Card,Online,Completed,Returning
INV201311,07/12/2025,C0034,P0029,S003,2,4758.89,0.0,9517.78,9517.78,Bank Transfer,Online,Completed,New
INV201312,24/05/2025,C0097,P0004,S002,9,68745.55,0.05,618709.95,587774.45,Credit Card,Online,Completed,Returning
INV201313,03/12/2025,C0141,P0011,S006,4,6938.09,0.0,27752.36,27752.36,Wallet,Distributor,Completed,Returning
INV201314,09/02/2025,C0173,P0025,S009,2,431.41,0.2,862.82,690.26,Cash,Online,Returned,New
INV201315,02/05/2025,C0138,P0006,S008,4,13303.07,0.2,53212.28,42569.82,Credit Card,Retail Store,Cancelled,Returning
INV201316,28/12/2025,C0079,P0032,S007,8,2415.23,0.0,19321.84,19321.84,Credit Card,Retail Store,Completed,New
INV201317,12/05/2025,C0179,P0007,S001,8,28761.25,0.0,230090.0,230090.0,Cash,Online,Completed,Returning
INV201318,06/07/2025,C0008,P0021,S002,3,275.88,0.0,827.64,827.64,Wallet,Retail Store,Completed,New
INV201319,27/10/2025,C0021,P0017,S005,6,14842.29,0.05,89053.74,84601.05,Cash,Distributor,Returned,New
INV201320,12/11/2025,C0102,P0023,S006,7,82.49,0.0,577.43,577.43,Cash,Retail Store,Returned,New
INV201321,01/05/2025,C0113,P0029,S002,9,4431.11,0.15,39879.99,33897.99,UPI,Retail Store,Completed,Returning
INV201322,01/07/2025,C0103,P0007,S003,7,30924.87,0.1,216474.09,194826.68,Cash,Distributor,Completed,New
INV201323,10/07/2025,C0094,P0032,S004,8,2477.5,0.0,19820.0,19820.0,Wallet,Retail Store,Completed,New
INV201324,26/03/2025,C0036,P0014,S005,7,17615.83,0.0,123310.81,123310.81,Cash,Retail Store,Completed,Repeat
INV201325,06/08/2025,C0053,P0014,S001,5,17058.49,0.2,85292.45,68233.96,Cash,Retail Store,Completed,Returning
INV201326,02/06/2025,C0045,P0007,S006,3,29014.29,0.05,87042.87,82690.73,Credit Card,Distributor,Returned,Returning
INV201327,04/08/2025,C0054,P0027,S005,8,2002.36,0.0,16018.88,16018.88,Cash,Retail Store,Returned,Returning
INV201328,17/10/2025,C0100,P0033,S008,1,739.44,0.0,739.44,739.44,Wallet,Online,Completed,New
INV201329,23/05/2025,C0139,P0015,S008,10,23386.04,0.2,233860.4,187088.32,UPI,Distributor,Completed,Repeat
